Killer / Papa Was a Rollin' Stone,George Michael,dance rock,1998,122,98,71,-7,76,58,255,3,5,51,"So you want to be free
To live your life the way you wanna be
Will you give if we cry
Will we live or will we die

Tainted hearts heal with time
Shoot bad love so we can
Stop the bleeding

Solitary brother, is there still a part of you that
Wants to live
Solitary sister, is there still a part of you that
Wants to give
Solitary brother, is there still a part of you that
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
If You Tolerate This Your Children Will Be Next,Manic Street Preachers,alternative rock,1998,96,80,22,-6,9,26,291,0,4,37,"The future teaches you to be alone
The present to be afraid and cold
So if I can shoot rabbits then I can shoot fascists

Bullets for your brain today
But we'll forget it all again
Monuments put from pen to paper
Turns me into a gutless wonder

And if you tolerate this
Then your children will be next
And if you tolerate this
Then your children will be next
Will be next, will be next
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
The Reflex,Duran Duran,dance rock,1998,127,90,56,-6,57,80,267,12,10,50,"You've gone too far this time
But I'm dancing on the Valentine
I tell you somebody's fooling around
With my chances on the danger line

I'll cross that bridge when I find it
Another day to make my stand, oh woah
High time is no time for deciding
If I should find a helping hand, oh woah

Why don't you use it?
Try not to bruise it
Buy time, don't lose it

Oh, why don't you use it?
Try not to bruise it
Buy time, don't lose it

...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
World of Hurt,Ilse DeLange,dutch americana,1998,99,47,87,-10,13,64,234,62,4,40,"Day one God smiled,
Gave us all the wisdom of a newborn child
But by the time we take our first step
We've already begun to forget
What the heart knows the heart sees
We're just as much the forest, as we are the trees
Every little seed trying to find
Where the light comes from
[Chorus]
And it's a world of hurt, nothing works
It's a lonely little planet made of dust and dirt
Who'd ever think that in the midst of all this
Something as beautiful as love exists
And when I hold you, and you hold me
Heaven doesn't seem like such a mystery
Darling in a world of hurt
You make me feel so good
Day one of our love,
Two heartbroken people scared to trust too much
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Pure Morning,Placebo,alternative rock,1998,81,90,39,-7,11,20,255,4,7,60,"A friend in need's a friend indeed
A friend with weed is better
A friend with breasts and all the rest
A friend who's dressed in leather

A friend in need's a friend indeed
A friend who'll tease is better
Our thoughts compress which makes us blessed
And makes for stormy weather

A friend in need's a friend indeed
My Japanese is better
And when she's pressed, she will undress
And then she's boxing clever

A friend in need's a friend indeed
A friend who bleeds is better
My friend confessed she passed the test
And we will never sever
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
She's The One,Robbie Williams,dance pop,1998,167,61,24,-8,22,33,258,66,3,68,"I was her, she was me
We were one, we were free
And if there's somebody calling me on
She's the one
If there's somebody calling me on
She's the one

We were young, we were wrong
We were fine all along
If there's somebody calling me on
She's the one

When you get to where you wanna go
And you know the things you wanna know you're smilin'
When you said what you wanna say
And you know the way you wanna play
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Pretty Fly (For A White Guy),The Offspring,alternative metal,1998,143,90,72,-4,7,96,189,9,10,72,"Gunter glieben glauten globen

Give it to me baby! (Uh huh, uh huh!)
Give it to me baby! (Uh huh, uh huh!)
Give it to me baby! (Uh huh, uh huh!)
And all the girls say I'm pretty fly or a white guy

Uno, dos, tres, cuatro, cinco, cinco, seis

You know it's kind of hard, just to get along today
Our subject isn't cool, but he fakes it anyway
He may not have a clue and he may not have style
But everything he lacks, well, he makes up in denial

So don't debate, a player straight
You know he really doesn't get it anyway
He's gonna play the field, and keep it real
For you no way, for you no way
So if you don't rate, just overcompensate
At least you'll know you can always go on Ricki Lake
The world needs wannabe's, ah
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
I Can't Make You Love Me,George Michael,dance rock,1998,116,19,56,-13,11,12,321,73,3,53,"Turn down the lights
Turn down the bed
Turn down these voices
Inside my head

Lay down with me
Tell me no lies
Just hold me close
Don't patronize
Don't patronize me

'Cause I can't make you love me
If you don't
You can't make your heart feel
Something that it won't

Here in the dark
These final hours
I will lay down my heart
And I feel the power

...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Sacrifice,Anouk,dutch indie,1998,136,17,54,-13,9,24,238,74,5,11,"Who's the one that makes you happy?
Who's the one that always makes you laugh
Who's the reason you're smiling?
And dragged you through these time, so rough

I was the one that made you happy
I was the one that eased the pain
But I'm the reason that you're crying now
My own tears scattered by the rain

You can sacrifice me
You can sacrifice me
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Kissing a Fool,George Michael,dance rock,1998,117,27,39,-14,11,17,275,17,3,56,"You are far
When I could have been your star
You listened to people
Who scared you to death and from my heart
Strange that you were strong enough
To even make a start
But you'll never find peace of mind
'Til you listen to your heart

People
You can never change the way they feel
Better let them do just what they will
For they will
If you let them steal your heart from you
People
Will always make a lover feel a fool
But you knew I loved you
We could have shown them all
We should have seen love through

Fooled me with the tears in your eyes
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Learn to Fly,Foo Fighters,alternative metal,1999,136,92,47,-4,26,54,235,0,4,74,"Run and tell all of the angels
This could take all night
Think I need a devil to help me get things right
Hook me up a new revolution
Cause this one is a lie
We sat around laughin' and watched the last one die

Now, I'm lookin' to the sky to save me
Lookin' for a sign of life
Lookin' for somethin' to help me burn out bright
And I'm lookin' for a complication
Lookin' cause I'm tired of lyin'
Make my way back home when I learn to fly high

I think I'm dyin' nursing patience
It can wait one night
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Total Eclipse of the Heart,Bonnie Tyler,europop,1999,130,66,44,-8,10,18,270,20,7,75,"Three, four

(Turn around)
Every now and then I get a little bit lonely
When you're never coming 'round
(Turn around)
Every now and then I get a little bit tired
Of listening to the sound of my tears
(Turn around)
Every now and then I get a little bit nervous
That the best of all the years have gone by

(Turn around)
Every now and then I get a little bit terrified
Then I see the look in your eyes
(Turn around, bright eyes)
But every now and then I fall apart
(Turn around, bright eyes)
Every now and then I fall apart

(Turn around)
Every now and then I get a little bit restless
When I dream of something wild
(Turn around)
Every now and then I get a little bit helpless
I'm lying like a child in your arms
(Turn around)
Every now and then I get a little bit angry
And I know I've got to get out and cry

(Turn around)
Every now and then I get a little bit terrified
Then I see the look in your eyes
(Turn around, bright eyes)
But every now and then I fall apart
(Turn around, bright eyes)
Every now and then I fall apart

...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Scar Tissue,Red Hot Chili Peppers,alternative rock,1999,89,72,60,-5,11,55,216,8,3,77,"Scar tissue that I wish you saw
Sarcastic mister know it all
Close your eyes and I'll kiss you 'cause
With the birds I'll share

With the birds I'll share this lonely viewin'
With the birds I'll share this lonely viewin'

Push me up against the wall
Young Kentucky girl in a push-up bra
Ah, fallin' all over myself
To lick your heart and taste your health, cause

With the birds I'll share this lonely viewin'
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Otherside,Red Hot Chili Peppers,alternative rock,1999,123,80,46,-3,8,51,255,0,6,78,"How long, how long will I slide?
Separate my side, I don't
I don't believe it's bad
Slit my throat, it's all I ever

I heard your voice through a photograph
I thought it up and brought up the past
Once you know you can never go back
I gotta take it on the other side
Centuries are what it meant to me
A cemetery where I marry the sea
Stranger things could never change my mind
I gotta take it on the other side
Take it on the other side
Take it on, take it on

How long, how long will I slide?
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
"You'll Be In My Heart - From ""Tarzan""/Soundtrack Version",Phil Collins,mellow gold,1999,97,74,57,-6,9,66,258,6,3,62,"Come stop your crying, it will be alright
Just take my hand and hold it tight
I will protect you from all around you
I will be here, don't you cry

For one so small, you seem so strong
My arms will hold you keep you safe and warm
This bond between us can't be broken
I will be here, don't you cry

'Cause you'll be in my heart
Yes, you'll be in my heart
From this day on
Now and forever more

You'll be in my heart
No matter what they say
You'll be here in my heart
Always

Why can't they understand the way we feel
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
